,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Day,spray_info,SprayDate,SprayDistance,SprayLatitude,SprayLongitude,Weather_Info,HeatMonthAvg,CoolMonthAvg,PrecipMonthAvg
8811,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8812,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,34,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8813,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,41,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8814,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8815,2013-07-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8816,2013-07-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8817,2013-07-12,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8818,2013-07-12,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,3,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8819,2013-07-12,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,4,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8820,2013-07-12,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,31,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8821,2013-07-12,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,43,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8822,2013-07-12,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,49,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8823,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,20,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8824,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,35,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8825,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,48,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8826,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,48,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8827,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,50,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8828,2013-07-12,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000001,5,50,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8829,2013-07-12,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,16,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8830,2013-07-12,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.947227000000005,-87.67145699999999,9,7,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8831,2013-07-12,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,42,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8832,2013-07-12,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,13,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8833,2013-07-12,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,9,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8834,2013-07-12,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,18,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8835,2013-07-12,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,17,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8836,2013-07-12,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,46,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8837,2013-07-12,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999999,8,29,1,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8838,2013-07-12,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,6,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8839,2013-07-12,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,2,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8840,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,50,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8841,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,37,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8842,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,19,1,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8843,2013-07-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,44,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8844,2013-07-12,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,23,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8845,2013-07-12,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000001,9,4,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8846,2013-07-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,10,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8847,2013-07-12,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,29,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8848,2013-07-12,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,24,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8849,2013-07-12,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,39,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8850,2013-07-12,"9600 South Longwood Drive, Chicago, IL 60643, USA",CULEX RESTUANS,96, S LONGWOOD DR,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,20,0,2013,7,12,none,,0.0,0.0,0.0,0|10|0.0714,0,10,0.0714
8851,2013-07-19,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,34,0,2013,7,19,2013-07-17|16.260121|41.743058333333295|-87.66252,2013-07-17,16.260121,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8852,2013-07-19,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,4,0,2013,7,19,2013-07-17|10.00371|42.0050183333333|-87.7745716666667,2013-07-17,10.00371,42.005018,-87.774571,0|10|0.0714,0,10,0.0714
8853,2013-07-19,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,1,0,2013,7,19,2013-07-17|10.00371|42.0050183333333|-87.7745716666667,2013-07-17,10.00371,42.005018,-87.774571,0|10|0.0714,0,10,0.0714
8854,2013-07-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,37,1,2013,7,19,2013-07-17|10.000037|41.722215000000006|-87.6529733333333,2013-07-17,10.000037,41.722215,-87.652973,0|10|0.0714,0,10,0.0714
8855,2013-07-19,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,48,0,2013,7,19,2013-07-17|10.000037|41.722215000000006|-87.6529733333333,2013-07-17,10.000037,41.722215,-87.652973,0|10|0.0714,0,10,0.0714
8856,2013-07-19,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,2,0,2013,7,19,2013-07-17|10.000521|42.00882666666671|-87.777495,2013-07-17,10.000521,42.008826,-87.777495,0|10|0.0714,0,10,0.0714
8857,2013-07-19,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,15,0,2013,7,19,2013-07-17|10.002319|42.011858333333294|-87.784405,2013-07-17,10.002319,42.011858,-87.784405,0|10|0.0714,0,10,0.0714
8858,2013-07-19,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,15,0,2013,7,19,2013-07-17|10.002319|42.011858333333294|-87.784405,2013-07-17,10.002319,42.011858,-87.784405,0|10|0.0714,0,10,0.0714
8859,2013-07-19,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,9,0,2013,7,19,2013-07-17|10.002319|42.011858333333294|-87.784405,2013-07-17,10.002319,42.011858,-87.784405,0|10|0.0714,0,10,0.0714
8860,2013-07-19,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,16,0,2013,7,19,2013-07-17|0.168923|41.7211583333333|-87.6627733333333,2013-07-17,0.168923,41.721158,-87.662773,0|10|0.0714,0,10,0.0714
8861,2013-07-19,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,13,0,2013,7,19,2013-07-17|0.168923|41.7211583333333|-87.6627733333333,2013-07-17,0.168923,41.721158,-87.662773,0|10|0.0714,0,10,0.0714
8862,2013-07-19,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,46,0,2013,7,19,2013-07-17|0.009117|41.7331116666667|-87.6495966666667,2013-07-17,0.009117,41.733111,-87.649596,0|10|0.0714,0,10,0.0714
8863,2013-07-19,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,19,0,2013,7,19,2013-07-17|0.009117|41.7331116666667|-87.6495966666667,2013-07-17,0.009117,41.733111,-87.649596,0|10|0.0714,0,10,0.0714
8864,2013-07-19,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,15,0,2013,7,19,2013-07-17|0.009117|41.7331116666667|-87.6495966666667,2013-07-17,0.009117,41.733111,-87.649596,0|10|0.0714,0,10,0.0714
8865,2013-07-19,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,2013,7,19,2013-07-17|16.467565|41.743058333333295|-87.66252,2013-07-17,16.467565,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8866,2013-07-19,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,18,0,2013,7,19,2013-07-17|16.467565|41.743058333333295|-87.66252,2013-07-17,16.467565,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8867,2013-07-19,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,2013,7,19,2013-07-17|16.467565|41.743058333333295|-87.66252,2013-07-17,16.467565,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8868,2013-07-19,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,16,0,2013,7,19,2013-07-17|16.889098|41.743058333333295|-87.66252,2013-07-17,16.889098,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8869,2013-07-19,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,10,0,2013,7,19,2013-07-17|16.889098|41.743058333333295|-87.66252,2013-07-17,16.889098,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8870,2013-07-19,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,16,1,2013,7,19,2013-07-17|13.035617|41.97271|-87.87015,2013-07-17,13.035617,41.97271,-87.87015,0|10|0.0714,0,10,0.0714
8871,2013-07-19,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,30,0,2013,7,19,2013-07-17|13.035617|41.97271|-87.87015,2013-07-17,13.035617,41.97271,-87.87015,0|10|0.0714,0,10,0.0714
8872,2013-07-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,6,0,2013,7,19,2013-07-17|11.466854|41.743058333333295|-87.66252,2013-07-17,11.466854,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8873,2013-07-19,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,2013,7,19,2013-07-17|11.466854|41.743058333333295|-87.66252,2013-07-17,11.466854,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8874,2013-07-19,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,3,0,2013,7,19,2013-07-17|0.038746|41.72347|-87.6506233333333,2013-07-17,0.038746,41.72347,-87.650623,0|10|0.0714,0,10,0.0714
8875,2013-07-19,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,8,0,2013,7,19,2013-07-17|0.038746|41.72347|-87.6506233333333,2013-07-17,0.038746,41.72347,-87.650623,0|10|0.0714,0,10,0.0714
8876,2013-07-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,23,0,2013,7,19,2013-07-17|10.000144|41.723381666666704|-87.656675,2013-07-17,10.000144,41.723381,-87.656675,0|10|0.0714,0,10,0.0714
8877,2013-07-19,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,34,0,2013,7,19,2013-07-17|10.000144|41.723381666666704|-87.656675,2013-07-17,10.000144,41.723381,-87.656675,0|10|0.0714,0,10,0.0714
8878,2013-07-19,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,25,0,2013,7,19,2013-07-17|22.721273|41.97271|-87.87015,2013-07-17,22.721273,41.97271,-87.87015,0|10|0.0714,0,10,0.0714
8879,2013-07-19,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,36,0,2013,7,19,2013-07-17|22.721273|41.97271|-87.87015,2013-07-17,22.721273,41.97271,-87.87015,0|10|0.0714,0,10,0.0714
8880,2013-07-19,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,3,0,2013,7,19,2013-07-17|10.000217|41.7338916666667|-87.6484833333333,2013-07-17,10.000217,41.733891,-87.648483,0|10|0.0714,0,10,0.0714
8881,2013-07-19,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,6,0,2013,7,19,2013-07-17|10.000217|41.7338916666667|-87.6484833333333,2013-07-17,10.000217,41.733891,-87.648483,0|10|0.0714,0,10,0.0714
8882,2013-07-19,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,2,0,2013,7,19,2013-07-17|13.189959|41.743058333333295|-87.66252,2013-07-17,13.189959,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8883,2013-07-19,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,4,0,2013,7,19,2013-07-17|13.189959|41.743058333333295|-87.66252,2013-07-17,13.189959,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8884,2013-07-19,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,26,0,2013,7,19,2013-07-17|13.915286|41.743058333333295|-87.66252,2013-07-17,13.915286,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8885,2013-07-19,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,19,0,2013,7,19,2013-07-17|13.915286|41.743058333333295|-87.66252,2013-07-17,13.915286,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8886,2013-07-19,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,6,0,2013,7,19,2013-07-17|10.772096|41.99808|-87.7637166666667,2013-07-17,10.772096,41.99808,-87.763716,0|10|0.0714,0,10,0.0714
8887,2013-07-19,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,8,0,2013,7,19,2013-07-17|10.772096|41.99808|-87.7637166666667,2013-07-17,10.772096,41.99808,-87.763716,0|10|0.0714,0,10,0.0714
8888,2013-07-19,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,40,0,2013,7,19,2013-07-17|21.702623|41.97271|-87.87015,2013-07-17,21.702623,41.97271,-87.87015,0|10|0.0714,0,10,0.0714
8889,2013-07-19,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,10,0,2013,7,19,2013-07-17|21.702623|41.97271|-87.87015,2013-07-17,21.702623,41.97271,-87.87015,0|10|0.0714,0,10,0.0714
8890,2013-07-19,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,2,0,2013,7,19,2013-07-17|15.321569|41.743058333333295|-87.66252,2013-07-17,15.321569,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8891,2013-07-19,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,3,0,2013,7,19,2013-07-17|15.321569|41.743058333333295|-87.66252,2013-07-17,15.321569,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8892,2013-07-19,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,7,1,2013,7,19,2013-07-17|16.034812|41.743058333333295|-87.66252,2013-07-17,16.034812,41.743058,-87.66252,0|10|0.0714,0,10,0.0714
8893,2013-07-19,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,28,0,2013,7,19,2013-07-17|0.03972|42.0084983333333|-87.77719,2013-07-17,0.03972,42.008498,-87.77719,0|10|0.0714,0,10,0.0714
